id,login,display_name,type,broadcaster_type,description,profile_image_url,offline_image_url,view_count,created_at,nb abo,nb vu cumul,date creat,nb vod
655742268,mister_inconu,mister_inconu,,affiliate,"Streamer Français, 18 ans. Joue principalement à Genshin Impact ",https://static-cdn.jtvnw.net/jtv_user_pictures/d73cb7bb-e370-4749-be6d-9f248e79c3a3-profile_image-300x300.png,,1305,2021-02-27T13:08:05Z,132,1305,2021-02-27,13
197587222,n0kami_,n0kami_,,affiliate,"Nokami à votre service ! VTuber depuis Mars 2021, qui streame essentiellement du Genshin, venez vous éclater dans le chaos général qu'est mon stream! 😎",https://static-cdn.jtvnw.net/jtv_user_pictures/a091c793-3ddf-4415-beeb-c23aee3303f8-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/b52c9a07-eb0e-4d33-bf80-0b1c21eae5db-channel_offline_image-1920x1080.jpeg,19231,2018-02-21T10:37:26Z,1487,19231,2018-02-21,19
247192236,neph73,NEPH73,,affiliate,"Salut toi, tu veux apprendre à me connaître alors hésite pas à passer lors d'un live et en plus ici, tu peux prendre le Contrôle de la chaîne grâce à tes points de chaîne Je serais toi, je n'hésiterais pas une seule seconde. ",https://static-cdn.jtvnw.net/jtv_user_pictures/4b266b65-1b79-4246-977e-a65fa05049d9-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/25a31903-6c12-40e7-a5f0-6809ddf999e5-channel_offline_image-1920x1080.jpeg,12343,2018-08-11T18:25:47Z,362,12343,2018-08-11,54
32292086,nesuuki,nesuuki,,,🇫🇷 VTUBER - Chill & Games,https://static-cdn.jtvnw.net/jtv_user_pictures/2a0a8a21-9cf2-4358-858d-1b3e8b0482e0-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/645e0583-9059-40cb-952e-9a242ba42677-channel_offline_image-1920x1080.png,639,2012-07-20T20:50:49Z,65,639,2012-07-20,5
479756696,nightfar_,nightfar_,,,"Salut, depuis ma tendre enfance je suis un gamer, qui aujourd'hui a la trentaine . Mes styles de jeux sont rocket, mmorpg, rpg, et jeux compétitif ou en coop.voila bon visionnage à tous n'hésité pas à me suivre.",https://static-cdn.jtvnw.net/jtv_user_pictures/c59d8238-431b-4175-86b5-7a66f9a8d9b5-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/552ed6e7-2ad1-43ab-8a86-65ee8520b625-channel_offline_image-1920x1080.jpeg,601,2019-12-25T04:07:45Z,97,601,2019-12-25,78
35888071,ohlazoone,ohlazoone,,affiliate,Fr - Pro Leauge Of Legends.,https://static-cdn.jtvnw.net/jtv_user_pictures/ohlazoone-profile_image-1141d3c38dad2b58-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/ohlazoone-channel_offline_image-4d4d8ed9628cbb4c-1920x1080.png,41777,2012-09-01T18:59:00Z,1179,41777,2012-09-01,33
715184437,okplonk,okPlonk,,,🔥 Vtuber du terroir 🔥 Réincarné en marionnette pour divertir une sorcière casanière en manque d'histoire épique_ Tous les soirs a 20h 🔥 ,https://static-cdn.jtvnw.net/jtv_user_pictures/06416bb3-5a95-4f15-9a03-668b8377235e-profile_image-300x300.png,,8100,2021-08-07T16:15:19Z,489,8100,2021-08-07,13
747154106,orthostvofficiel,orthostvofficiel,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/12414c04-bf0d-465d-82a0-549bd8c9b0a3-profile_image-300x300.png,,99,2021-11-27T09:35:14Z,20,99,2021-11-27,1
675395477,pegalacc,pegalacc,,affiliate,Je joue essentiellement aux MMORPG mais il m'arrive de streamer des jeux du moment,https://static-cdn.jtvnw.net/jtv_user_pictures/d47b868d-caed-4995-bf18-98e7e56d8959-profile_image-300x300.png,,6817,2021-04-13T18:55:57Z,412,6817,2021-04-13,2
448061827,razmo2b,razmo2b,,affiliate,"Hey Rapido !Ouais Razmo !T'entends ce rythme endiablé ?Ça, ça fait danser les rats ça !C'est parti !",https://static-cdn.jtvnw.net/jtv_user_pictures/1bef1cb0-a3be-467e-80af-4e1ae172010d-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/86612be6-0814-4b4a-8009-f4521b70b1ef-channel_offline_image-1920x1080.png,1465,2019-07-13T16:09:00Z,236,1465,2019-07-13,34
626428154,reidid98,reidid98,,,hey bienvenue dans mon aventure sur teyvat hésite pas à passer dire bonjour et pourquoi pas t'abonner pour ne rien rater,https://static-cdn.jtvnw.net/jtv_user_pictures/f51c4877-634f-4860-b03a-b6b6a93982a1-profile_image-300x300.png,,495,2020-12-26T18:34:47Z,38,495,2020-12-26,2
215461008,rinlu_ka,rinlu_ka,,affiliate,*_*_*_*_*_*_*   du gaming   /\    du dessin   *_*_*_*_*_*_*                                                         viens suivre la belle aventure de ta biche préférer et être en compagnie de sa belle communauté !,https://static-cdn.jtvnw.net/jtv_user_pictures/c95004f4-2d49-4ab8-ae8c-f66451662e67-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/346314dd-c463-4ede-8bf4-31417ab952d7-channel_offline_image-1920x1080.png,3667,2018-04-19T20:30:39Z,284,3667,2018-04-19,21
112343756,ruki_hoi,Ruki_Hoi,,affiliate,"Jeune V-tuber en herbe, streame exclusivement du Jeu Vidéo, dans l'espoir de vous faire passer un bon moment !",https://static-cdn.jtvnw.net/jtv_user_pictures/698190d1-0d30-4852-a966-d63726e2d618-profile_image-300x300.png,,3888,2016-01-10T17:18:58Z,171,3888,2016-01-10,12
67881802,s_iroh,s_iroh,,affiliate,"Juste un VTuber passant par là! Je joue, j'écris et je fais des interviews sur mes lives donc n'hésitez pas à découvrir avec moi de nouvelles personnes ^^ Passez une bonne journée!",https://static-cdn.jtvnw.net/jtv_user_pictures/50311f86-b281-4e66-9ec8-d1eda27ddd91-profile_image-300x300.png,,2452,2014-08-01T10:59:54Z,175,2452,2014-08-01,11
128334378,satana_tv,satana_tv,,affiliate,salut ici radio satana_tv bienvenue je joue a tous type de jeux chaine concacré a la music retrowawe hesite pas a te follow je suis vtubeuse transgenre et ghotic hihi ,https://static-cdn.jtvnw.net/jtv_user_pictures/142afd09-befa-42ad-9dc9-ad9799324921-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/f90f4a8c-cab3-4c66-baa0-314403b33cf0-channel_offline_image-1920x1080.png,20827,2016-07-02T12:23:03Z,926,20827,2016-07-02,23
613629787,sayanel_nirta,sayanel_nirta,,affiliate,Nyahalo! Je suis un Vtuber neko qui fait des stream par plaisir de jouer en dehors de mon travail alors n'hésitez pas à passer,https://static-cdn.jtvnw.net/jtv_user_pictures/faca2d46-b009-4ce2-bd10-21679028ac34-profile_image-300x300.png,,2614,2020-11-27T06:53:10Z,292,2614,2020-11-27,3
154140653,sel_live_,sel_live_,,affiliate,☙ SEL ❧  Vtuber FR ♊ She/Her ♊ 21yo / SHARK GIRL🦈 ET grosse rageuse (ノಠ ∩ಠ)ノ︵ ┻━┻ ,https://static-cdn.jtvnw.net/jtv_user_pictures/ddbf293a-e23e-4599-a6f6-da273ba0f4a6-profile_image-300x300.png,,1904,2017-04-21T20:44:52Z,161,1904,2017-04-21,2
148394077,shiromigumi,ShiroMigumi,,affiliate,,https://static-cdn.jtvnw.net/jtv_user_pictures/d7adbd85-af34-4e04-90ed-71dfd9959b4c-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/abf99a76dd521c9f-channel_offline_image-1920x1080.jpeg,3982,2017-02-21T22:21:38Z,203,3982,2017-02-21,5
633834807,sigma_the_wolf,sigma_the_wolf,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/68b05a22-eae2-46c0-a43e-5768649dce4f-profile_image-300x300.png,,627,2021-01-09T18:30:19Z,76,627,2021-01-09,1
243411297,simoxis_studio,simoxis_studio,,,miaou! Je suis un robot/vtuber/streamer qui fait du rétro/horreur/jeux de carte/de stratégie//de relaxation/de coop/ et bien plus miaou!!! du à une mauvaise programmation j'ai des bugs et une mauvaise mémoire mais je suis très sympa miaou miaou ^^ pk mon programme de mot récurant est sur miaou!?!?,https://static-cdn.jtvnw.net/jtv_user_pictures/195460b7-b588-45de-b3d0-63fac9708563-profile_image-300x300.png,,3982,2018-07-29T07:31:34Z,255,3982,2018-07-29,5
57648779,sokor_,sokor_,,,,https://static-cdn.jtvnw.net/user-default-pictures-uv/cdd517fe-def4-11e9-948e-784f43822e80-profile_image-300x300.png,,102,2014-02-24T18:42:30Z,4,102,2014-02-24,1
700366546,soon_fr_,soon_fr_,,,Bonjour à toute et à tous je suis un Streamer tout jeux n’hésite pas à te follow sa ne coûte rien😉,https://static-cdn.jtvnw.net/jtv_user_pictures/025ab7cf-e4b9-41a0-8502-c2967c2e0ba4-profile_image-300x300.png,,201,2021-06-22T19:38:57Z,76,201,2021-06-22,1
690537807,styolia_sakura,styolia_sakura,,affiliate,Je suis un otaku qui adore partager et rigoler en live nesiter pas as venir ,https://static-cdn.jtvnw.net/jtv_user_pictures/45edb6e4-58e2-4596-abd3-4eb3e502129b-profile_image-300x300.png,,2227,2021-05-24T21:42:56Z,139,2227,2021-05-24,11
108903245,sygare,sygare,,affiliate,"Salut !Moi c'est Sygare, j'ai 24ans .J'ai commencé le stream en 2021, C'est un kiff pour moi de vous divertir et surtout vous faire marrer.N'hésites pas à follow la chaîne si tu aimes mes lives !Merci à tous !",https://static-cdn.jtvnw.net/jtv_user_pictures/91b75813-e278-410a-9ef5-9ae587b874bc-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/99c9a32c-4247-45b3-9433-fa4f8d9718b9-channel_offline_image-1920x1080.jpeg,2276,2015-12-06T20:07:47Z,401,2276,2015-12-06,1
678819934,takashikikanda,takashikikanda,,,"French and Demon Vtubers, living in the same body ! Please call us Shikikan ! Or F for French and B for Demon !",https://static-cdn.jtvnw.net/jtv_user_pictures/3ecf07a3-3353-495a-960d-89e8b284b8a8-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/743cc65a-a73f-4568-a5e6-2826720a209a-channel_offline_image-1920x1080.png,1655,2021-04-22T15:21:52Z,70,1655,2021-04-22,26
698751388,thomasgamingx,thomasgamingx,,,,https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-300x300.png,,8,2021-06-17T15:52:02Z,3,8,2021-06-17,1
139873407,ultep,ultep,,affiliate,"Vtuber Artiste qui aime les nuages mais surtout qui veut faire trop de choses (illustrations, manga, light novel et jeux).",https://static-cdn.jtvnw.net/jtv_user_pictures/a1571aca-cca1-4981-918f-18811d885c3f-profile_image-300x300.png,,716,2016-11-19T14:06:48Z,88,716,2016-11-19,6
149399126,vanex_x,vanex_x,,partner,"Des p'tits streams multigaming, le chill avant le skill. (Oui c'est la devise de la chaine).Contact Mail : vanexcontactpro@gmail.com",https://static-cdn.jtvnw.net/jtv_user_pictures/eab51b4c-2887-47c9-9ca0-0dfb79628391-profile_image-300x300.png,,94734,2017-03-04T12:24:16Z,11403,94734,2017-03-04,64
145045139,viiiviic,viiiviic,,affiliate,je me fais chier donc je stream ^^,https://static-cdn.jtvnw.net/jtv_user_pictures/a3b19ba5-e517-4760-913a-430e4499a451-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/43bc66f5-b44c-40b2-b573-5d664b0fa4b6-channel_offline_image-1920x1080.png,2733,2017-01-17T07:56:16Z,207,2733,2017-01-17,2
430629697,vtubersae,vtubersae,,affiliate,"Bonjour, my name is Sae Katell ! I'm a french V-Tuber and I love drawing, karaoke and video games ! My universe is full of colors ! I love nature, folklore, cats and art !",https://static-cdn.jtvnw.net/jtv_user_pictures/91419cb0-0e42-44ff-ac70-c8c41a06e3b1-profile_image-300x300.png,,14441,2019-04-17T19:19:34Z,1923,14441,2019-04-17,10
742949084,vtubeshiro,vtubeshiro,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/c00359b0-b45e-43fd-b356-d0cc45fd8e9c-profile_image-300x300.png,,119,2021-11-13T12:15:06Z,21,119,2021-11-13,1
56596510,watashi_wa_ayame,watashi_wa_ayame,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/2e2a56b1-d440-4c30-9c65-63ee3957a43c-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/a1ca7f2a-0a58-473e-b99b-062d81e46693-channel_offline_image-1920x1080.png,2624,2014-02-11T10:49:43Z,118,2624,2014-02-11,3
95695060,worneskulls,worneskulls,,affiliate,"Chalut je m'appel Charly j'ai 21 ans je défend la cause LGBT (je le dis d'avance pour les pour les anti-LGBT) je suis un jeune streamer qui débute , je stream plein de jeux différent pour varier le contenue pour qu'ils plaise à tout le monde (Jeux VR compris) merci de votre soutien ",https://static-cdn.jtvnw.net/jtv_user_pictures/11b415b8-f5ca-4217-a09f-04a0f352c274-profile_image-300x300.png,,2425,2015-07-09T20:49:40Z,155,2425,2015-07-09,54
149180161,xkaijo,xKaijo,,affiliate,"Yo! Je suis xKaijo, j'ai 21 ans, je suis un garçon français qui vit en France (je suis sourd avec un implant) et je kiffe grave les VRGames et Video games ! Et je fais des lives quand je peux sur n'importe quel jeux :D Et il aura un live tous les samedi à 20h pour les cours de LSF fais par moi.",https://static-cdn.jtvnw.net/jtv_user_pictures/cb501570-207b-4e77-8113-70b39fdf69df-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/3c9c90b2-f7f0-45f3-a7a0-9121ee4fb9e1-channel_offline_image-1920x1080.jpeg,8848,2017-03-01T21:00:27Z,588,8848,2017-03-01,32
731718767,xnesyuu,xNesyuu,,,"New streamer, feel free to tune in and enjoy the stream :)",https://static-cdn.jtvnw.net/jtv_user_pictures/46f669b6-c879-4b1c-a7a9-abcb959c98e7-profile_image-300x300.png,,487,2021-10-04T19:32:42Z,38,487,2021-10-04,1
61729183,xenon59510,xenon59510,,affiliate,"Le streamer qui fait ce qu'il veut, quand il veut !",https://static-cdn.jtvnw.net/jtv_user_pictures/20311e7c-1e2f-41f9-be79-ec1546e2ff39-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/72c373b5-7091-46a7-8fc2-4c492998e305-channel_offline_image-1920x1080.png,4328,2014-04-27T17:13:08Z,313,4328,2014-04-27,18
229883842,yoruthesheep,yoruthesheep,,affiliate,"Apprentie sorcière numérique. Je joue, je fais des jeux et maintenant je stream du jeu vidéo, du jeu de rôles et de l'art. J'affectionne les jeux indés et les jeux de farming et la pêche. Prend donc une boisson chaude et installe-toi.",https://static-cdn.jtvnw.net/jtv_user_pictures/d859c1cf-0e98-4d22-8837-3660dedb6b32-profile_image-300x300.png,,7475,2018-06-09T08:29:35Z,255,7475,2018-06-09,8
446416911,yougguie,yougguie,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/ad8659e1-e338-4193-9389-dd75e380e9cd-profile_image-300x300.png,,457,2019-07-06T23:40:38Z,92,457,2019-07-06,1
179408680,yukionatsume,yukionatsume,,,"She/Her, Vtuber, Talks English French, Nintendo Games, League of Legends, Genshin Impact, Drawings~ Banner and texture by Miuna &lt;3 ",https://static-cdn.jtvnw.net/jtv_user_pictures/dbbab909-23e8-488b-b23c-541a7ab1c6f6-profile_image-300x300.png,,234,2017-10-27T18:59:21Z,33,234,2017-10-27,1
695919750,yuna_channel,yuna_channel,,affiliate,"Bonjour 👋 Je suis Yuna, Bienvenue sur ma chaîne - Hello 👋 I’m Yuna, welcome to my Channel - French Vtuber I can also speak Eng and Japanese (a bit) - \(//∇//)\ - Artaccount on twitter @MabushiA - I all my live stream art on twitter :) -ママ:@MabushiA パパ:@Jellimonslime -",https://static-cdn.jtvnw.net/jtv_user_pictures/00d72ac9-7a8d-419f-8b34-176547c332b8-profile_image-300x300.png,,3963,2021-06-10T16:28:57Z,425,3963,2021-06-10,7
707888455,yuru_pfff,yuru_pfff,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/47dff92b-5f06-4fb1-aa5e-152ff339a618-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/7734ac18-c68a-435f-8444-ddadb729f3cd-channel_offline_image-1920x1080.png,48,2021-07-16T08:51:58Z,22,48,2021-07-16,1
572709739,yxtel535,yxtel535,,,streamer débutant avec de l'humour :) qui stream tout les week-end sur plein de jeux PS: avec un peux de skill mais pas trop quand même,https://static-cdn.jtvnw.net/jtv_user_pictures/9d810378-26af-4460-b78f-4b9c29e9ac6e-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/9df452b5-aae7-4a54-9f5a-e26987c32be6-channel_offline_image-1920x1080.png,168,2020-08-25T16:31:14Z,47,168,2020-08-25,9
122260992,zebddy_,zebddy_,,affiliate,Meilleur influenceur - Pro Gamer - Tryharder - Trop de ‘’-‘’ - VIIIIIBES!,https://static-cdn.jtvnw.net/jtv_user_pictures/0fce778a-355e-4add-8e5b-6ee254095386-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/1f47d883-881a-4472-89de-ad5aa98f5e7e-channel_offline_image-1920x1080.png,1610,2016-04-20T12:45:30Z,193,1610,2016-04-20,1
705193359,zenoria_g,zenoria_g,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/c404f9a4-b205-4024-88e1-4de4288a0895-profile_image-300x300.png,,93,2021-07-08T10:31:10Z,13,93,2021-07-08,1
142041708,zerax_24,zerax_24,,affiliate,,https://static-cdn.jtvnw.net/jtv_user_pictures/7f326872-e57e-4fde-ab06-6dacb3d31015-profile_image-300x300.jpeg,,1629,2016-12-15T19:17:02Z,93,1629,2016-12-15,1
476601567,zetoxgame,zetoxgame,,affiliate,[Vtuber]-Joueur child-Multi-gaming-Au plaisir de vous divertir ! ,https://static-cdn.jtvnw.net/jtv_user_pictures/da1a95e7-53c8-4567-8f05-f85e238b7db8-profile_image-300x300.png,,1780,2019-12-07T17:06:38Z,239,1780,2019-12-07,1
251990066,zeylart,Zeylart,,affiliate,"Henlo ! I'm a little raccon who draws and plays. My pronouns are he/him, and I'm queer !",https://static-cdn.jtvnw.net/jtv_user_pictures/56dc5504-acdc-46bc-9aed-7f0e478c7aaa-profile_image-300x300.png,,983,2018-08-26T20:04:11Z,127,983,2018-08-26,4
702495007,zushiu_san,zushiu_san,,,ce ne sera peut-être pas les meilleurs live mais ça vaudra peut-être le coup de me suivre.                                                  ,https://static-cdn.jtvnw.net/jtv_user_pictures/09783f39-7d38-460f-b987-a06f898a4a09-profile_image-300x300.png,,288,2021-06-29T13:50:07Z,18,288,2021-06-29,1
